"Data da Arrecadacao";"Conta";"Descricao da Conta";"Vinculo";"Descricao do Vinculo";"Valor Arrecadado";"Entidade"
"03/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"7515,42";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"03/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"5942,64";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"03/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"12422,96";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"04/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"9756,44";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"04/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"7716,12";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"04/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"16128,58";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"07/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"17026,88";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"07/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"13462,64";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"07/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"28144,33";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"49038,77";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"38615,51";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"80911,83";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"09/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"13530,49";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"09/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"10699,93";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"09/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"22366,69";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"10/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"16684,35";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"10/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"13172,25";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"10/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"27560,12";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"11/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"18819,69";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"11/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"14883,35";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"11/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"31110,62";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"15/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"20846,57";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"15/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"16474,03";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"15/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"34450,00";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"16/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"18579,58";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"16/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"14679,12";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"16/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"30700,45";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"17/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"19548,87";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"17/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"15444,81";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"17/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"32302,02";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"22/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"16162,12";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"22/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"12770,06";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"22/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"26706,68";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"23/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"289017,13";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"23/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"228188,68";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"23/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"477420,97";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"24/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"13501,70";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"24/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"10708,24";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"24/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"22347,69";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"25/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"14034,88";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"25/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"11117,94";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"25/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"23218,08";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"28/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"10070,06";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"28/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"7982,58";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"28/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"16664,06";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"29/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"11379,28";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"29/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"9018,72";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"29/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"18829,05";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"30/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"4790,98";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"30/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"3799,74";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"30/04/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"7929,93";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"05/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"21390,62";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"05/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"16930,75";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"05/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"35373,76";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"06/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"15482,39";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"06/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"12279,14";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"06/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"25626,08";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"07/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"14810,03";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"07/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"11745,88";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"07/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"24513,18";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"20671,46";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"16387,72";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"34208,61";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"09/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"18377,67";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"09/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"14567,18";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"09/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"30410,77";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"12/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"16601,08";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"12/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"13166,37";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"12/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"27477,77";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"13/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"23630,20";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"13/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"18741,18";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"13/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"39112,14";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"14/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"9943,86";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"14/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"7886,51";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"14/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"16458,89";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"15/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"14630,90";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"15/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150010020000";" Recursos nao vinculados de Impostos - Saude";"11603,82";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"15/05/2025";"4111250010000000000";"Imposto sobre a propriedade predial e territorial urbana - Principal";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"24216,74";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
